"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Cliques no link","Toques em figurinhas"
17956205390936153,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 5.004.000✅ Antes: GS. 5.839.000❌ Smart TV Led Samsung de 75”  OBS: Valor sujeto a alteración",29,"03/09/2026 07:05",https://www.instagram.com/stories/megaelectronicosparaguay/3849071939655253882,"Story do Instagram",,Total,2011,1778,3,1,2,0,1944,,,
18388426669156127,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,19,"03/09/2026 07:07",https://www.instagram.com/stories/megaelectronicosparaguay/3849073070615797595,"Story do Instagram",,Total,1981,1754,4,0,13,0,1898,,5,
18427819804185795,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","La compañera me dijo “que cheirosa” 🥰",11,"03/09/2026 10:58",https://www.instagram.com/stories/megaelectronicosparaguay/3849189263599147844,"Story do Instagram",,Total,2164,1825,6,0,11,2,1881,,,
17928016275239267,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Un episodio más de: El trabajo me está matando 🤣",17,"03/10/2026 06:44",https://www.instagram.com/stories/megaelectronicosparaguay/3849785986491072339,"Story do Instagram",,Total,11687,9831,13,2,19,0,2469,,,
17955483605939504,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 06:59",https://www.instagram.com/stories/megaelectronicosparaguay/3849793285284669662,"Story do Instagram",,Total,2628,2298,13,0,13,0,2387,,,8
18065988005304377,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 2.701.000 Xiaomi Poco X8 Pro de 512GB OBS: Valor sujeto a alteración ¡Lanzamiento de Xiaomi!",32,"03/10/2026 07:03",https://www.instagram.com/stories/megaelectronicosparaguay/3849795538942915766,"Story do Instagram",,Total,2546,2184,10,2,4,1,2339,,,
17869823928577122,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 4.012.000 Xiaomi Poco X8 pro Max de 512GB  OBS: Valor sujeto a alteración",20,"03/10/2026 07:05",https://www.instagram.com/stories/megaelectronicosparaguay/3849796571421192335,"Story do Instagram",,Total,2438,2093,9,3,2,1,2284,1,,
18107881048796109,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 3.496.000 Xiaomi Poco X8 Pro Max de 256GB  OBS: Valor sujeto a alteración",18,"03/10/2026 07:07",https://www.instagram.com/stories/megaelectronicosparaguay/3849797543962829275,"Story do Instagram",,Total,2351,2049,9,0,3,2,2227,,,
18571490920026720,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡ATENCIÓN! Se extiende la promoción de perfumes  PORQUE USTEDES PIDIERON 😉",20,"03/10/2026 07:12",https://www.instagram.com/stories/megaelectronicosparaguay/3849799849546599974,"Story do Instagram",,Total,2276,2004,10,2,5,1,2145,,,
18082124396034584,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 151.000✅ Antes: GS. 173.000❌ Perfume Calvin Klein CK ONE 100 ml OBS: Valor sujeto a alteración",29,"03/10/2026 07:22",https://www.instagram.com/stories/megaelectronicosparaguay/3849804904421116845,"Story do Instagram",,Total,2240,1966,14,1,2,2,2125,,,
18064081967323932,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 55.000✅ Antes: GS. 222.000❌ Feel Aventos Extrait De Parfum 100ml 75% de descuento 😱",21,"03/10/2026 07:25",https://www.instagram.com/stories/megaelectronicosparaguay/3849806829371749877,"Story do Instagram",,Total,2173,1914,11,1,2,3,2056,,,
18092922968116461,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 55.000✅ Antes: GS. 222.000❌ Perfume Feel Bakkara Extrait de Parfum 100ml OBS: Valor sujeto a alteración",31,"03/10/2026 07:38",https://www.instagram.com/stories/megaelectronicosparaguay/3849813010945355890,"Story do Instagram",,Total,2218,1915,11,1,10,0,2027,,,
17990248298942268,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Les leo 😉",9,"03/10/2026 11:44",https://www.instagram.com/stories/megaelectronicosparaguay/3849937009553020953,"Story do Instagram",,Total,2145,1886,6,0,2,0,2067,,,
18025569446625885,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946277379384574,"Story do Instagram",,Total,2153,1800,6,0,,0,2045,,,
17902393458384523,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946282118970522,"Story do Instagram",,Total,2178,1763,4,0,,0,2103,,,
18012730877674284,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946275458419013,"Story do Instagram",,Total,2126,1741,3,0,2,2,2065,,,
17859156936615417,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946277991807259,"Story do Instagram",,Total,2003,1718,3,0,1,0,1949,,,
17877185553518674,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946272958611679,"Story do Instagram",,Total,1916,1696,3,0,1,0,1862,,,
17908919292181780,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946272195246287,"Story do Instagram",,Total,1881,1677,3,0,1,0,1827,,,
18060620534657448,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946273965228476,"Story do Instagram",,Total,1868,1658,2,0,5,0,1820,,,
18070179827239787,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/10/2026 12:02",https://www.instagram.com/stories/megaelectronicosparaguay/3849946280390910718,"Story do Instagram",,Total,2041,1632,3,1,15,0,1930,,,
18090314054034186,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Dia de interactuar con ustedes ❤️ @megaeletronicosoficialpy",27,"03/11/2026 04:46",https://www.instagram.com/stories/megaelectronicosparaguay/3850451404507532609,"Story do Instagram",,Total,9515,7688,15,1,6,2,1940,,,
17856611280624577,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 1.105.000",42,"03/11/2026 06:29",https://www.instagram.com/stories/megaelectronicosparaguay/3850503071965883584,"Story do Instagram",,Total,1935,1669,9,0,5,0,1850,1,,
18096565438789923,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,46,"03/11/2026 06:31",https://www.instagram.com/stories/megaelectronicosparaguay/3850504324745735152,"Story do Instagram",,Total,1937,1591,11,3,3,0,1802,,45,
18098865308297708,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",🥰🥰🥰,21,"03/11/2026 06:33",https://www.instagram.com/stories/megaelectronicosparaguay/3850505280946408665,"Story do Instagram",,Total,1788,1551,9,1,,0,1664,,,
17985351239953536,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,30,"03/11/2026 06:37",https://www.instagram.com/stories/megaelectronicosparaguay/3850507171394718189,"Story do Instagram",,Total,1742,1535,8,0,3,0,1647,,31,
18086925895959312,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,30,"03/11/2026 06:47",https://www.instagram.com/stories/megaelectronicosparaguay/3850512433862121579,"Story do Instagram",,Total,1735,1495,10,1,3,3,1630,1,28,
17869320213573473,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/11/2026 06:49",https://www.instagram.com/stories/megaelectronicosparaguay/3850513178057443904,"Story do Instagram",,Total,1682,1452,7,0,,0,1576,,,2
18317573689271574,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,39,"03/11/2026 07:11",https://www.instagram.com/stories/megaelectronicosparaguay/3850526128054950130,"Story do Instagram",,Total,1636,1447,5,1,4,0,1549,,13,
17865424080510926,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","PlayStation 5 Slim 1TB GS. 4.210.000",30,"03/11/2026 07:21",https://www.instagram.com/stories/megaelectronicosparaguay/3850529302128067283,"Story do Instagram",,Total,1639,1413,5,0,8,0,1548,2,,
18098231462488402,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,19,"03/11/2026 11:55",https://www.instagram.com/stories/megaelectronicosparaguay/3850667150285592798,"Story do Instagram",,Total,1695,1491,8,0,4,0,1464,1,,
18058863404443528,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ahora: GS. 143.000✅ Antes: GS. 199.000❌ L’ haya Maharaja Oud Extrait De Parfum 100ml",30,"03/11/2026 12:08",https://www.instagram.com/stories/megaelectronicosparaguay/3850673753395153057,"Story do Instagram",,Total,1610,1396,9,2,13,3,1502,1,,
18096042838971413,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡Buen día gente linda! Acompáñenme en las siguientes historias 👉🏻",9,"03/12/2026 05:38",https://www.instagram.com/stories/megaelectronicosparaguay/3851202242779760344,"Story do Instagram",,Total,1796,1507,11,0,8,0,1677,1,,
18115800490653731,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Los precios están buenísimos🔥",9,"03/12/2026 05:39",https://www.instagram.com/stories/megaelectronicosparaguay/3851203038598601835,"Story do Instagram",,Total,1677,1410,13,0,4,0,1483,,,
18314187316280302,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 739.000 Xiaomi Redmi A5 de 128GB Obs: Valor sujeto a alteración",9,"03/12/2026 05:44",https://www.instagram.com/stories/megaelectronicosparaguay/3851205276410834809,"Story do Instagram",,Total,1653,1382,8,1,3,0,1472,,,
18383293255080909,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"03/12/2026 05:55",https://www.instagram.com/stories/megaelectronicosparaguay/3851210927363056824,"Story do Instagram",,Total,1543,1328,6,0,1,0,1463,,9,
18086581607218895,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 787.000 Xiaomi Redmi 15 C de 128GB  OBS: Valor sujeto a alteración",15,"03/12/2026 06:00",https://www.instagram.com/stories/megaelectronicosparaguay/3851213625097437697,"Story do Instagram",,Total,1466,1294,8,0,2,0,1380,,,
17868344334588692,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"03/12/2026 06:05",https://www.instagram.com/stories/megaelectronicosparaguay/3851215966911552892,"Story do Instagram",,Total,1425,1273,6,0,,0,1349,,3,
18093302144045069,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 1.263.000 Xiaomi Redmi Note 15 de 128GB  OBS: Valor sujeto a alteración",26,"03/12/2026 06:11",https://www.instagram.com/stories/megaelectronicosparaguay/3851218773555262287,"Story do Instagram",,Total,1387,1260,7,1,,2,1325,,,
17859011388564899,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,16,"03/12/2026 06:14",https://www.instagram.com/stories/megaelectronicosparaguay/3851220245462329107,"Story do Instagram",,Total,1379,1223,7,1,3,0,1320,,,
17938697949015602,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,15,"03/12/2026 15:00",https://www.instagram.com/stories/megaelectronicosparaguay/3851485210139493774,"Story do Instagram",,Total,1812,1460,10,0,10,1,1587,1,,
17999889005732082,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@megaeletronicosoficialpy,14,"03/13/2026 05:15",https://www.instagram.com/stories/megaelectronicosparaguay/3851915651016014396,"Story do Instagram",,Total,2199,1833,14,1,7,0,1951,1,,
18114102451654914,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Un lanzamiento estupendo ✨ ✨",29,"03/13/2026 05:21",https://www.instagram.com/stories/megaelectronicosparaguay/3851918708160318202,"Story do Instagram",,Total,1974,1675,14,1,5,0,1869,1,,
18092698502114159,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,19,"03/13/2026 06:17",https://www.instagram.com/stories/megaelectronicosparaguay/3851946531252065255,"Story do Instagram",,Total,1989,1732,14,1,2,1,1813,,,
18014551910831231,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,23,"03/13/2026 07:14",https://www.instagram.com/stories/megaelectronicosparaguay/3851975537800225840,"Story do Instagram",,Total,2634,2046,18,8,13,1,1895,,,
17874806790551348,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hoy tenemos sábado de  QCY",12,"03/14/2026 05:52",https://www.instagram.com/stories/megaelectronicosparaguay/3852658839783392464,"Story do Instagram",,Total,6593,5699,4,1,5,0,1772,2,,
17882659956470084,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Dentro de unos minutos tendremos ruleta de premios 
Están preparados 🤩? @megaeletronicosoficialpy",6,"03/14/2026 05:54",https://www.instagram.com/stories/megaelectronicosparaguay/3852659873268242101,"Story do Instagram",,Total,6205,5520,4,1,1,0,1514,,,
18090687524123574,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Headset Gaming QCY Heroad VN200 Pro BH25H7GMA con USB",20,"03/14/2026 07:03",https://www.instagram.com/stories/megaelectronicosparaguay/3852694898676204066,"Story do Instagram",,Total,1662,1478,7,4,3,0,1557,1,5,
18103252796496037,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Auricular Inalámbrico QCY Buds BH24QT43A - Dark Blue Gs. 91.348 precio sujeto a alteración",0,"03/14/2026 07:09",https://www.instagram.com/stories/megaelectronicosparaguay/3852697851852135529,"Story do Instagram",,Total,1593,1406,4,0,2,1,1524,,2,
18117711208628339,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Auricular Inalámbrico QCY H2 Pro BH23H2B - Cloud White Gs. 142.980 precio sujeto a alteración",17,"03/14/2026 07:12",https://www.instagram.com/stories/megaelectronicosparaguay/3852699414272336260,"Story do Instagram",,Total,1539,1360,4,0,3,0,1470,,2,
18094571852011802,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/14/2026 07:31",https://www.instagram.com/stories/megaelectronicosparaguay/3852708690076286944,"Story do Instagram",,Total,1907,1664,3,2,1,0,1400,,,2
18069321380253523,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"03/14/2026 07:32",https://www.instagram.com/stories/megaelectronicosparaguay/3852709037054245763,"Story do Instagram",,Total,1474,1309,8,0,6,0,1364,,,4
18107868337745597,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Somos fan N°1 de QCY  @megaeletronicosoficialpy",26,"03/14/2026 10:24",https://www.instagram.com/stories/megaelectronicosparaguay/3852795977762312426,"Story do Instagram",,Total,1646,1440,8,1,6,0,1545,,,
18091911697891719,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","80% Hasta OFF",33,"03/16/2026 04:53",https://www.instagram.com/stories/megaelectronicosparaguay/3854078568402504098,"Story do Instagram",,Total,2820,2437,16,3,23,2,2333,,,
17918967225295352,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡No tienen excusas! Porque pueden financiar en hasta 24 cuotas sin intereses 😏 🤭 ✨",40,"03/16/2026 05:04",https://www.instagram.com/stories/megaelectronicosparaguay/3854084114312581391,"Story do Instagram",,Total,2488,2181,8,0,13,0,2140,1,,
17999858804881743,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,21,"03/16/2026 05:07",https://www.instagram.com/stories/megaelectronicosparaguay/3854085783477781137,"Story do Instagram",,Total,2404,2030,7,0,9,0,2051,1,23,
18102492334730808,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","“Bora meu""",5,"03/16/2026 05:09",https://www.instagram.com/stories/megaelectronicosparaguay/3854087028984765937,"Story do Instagram",,Total,2102,1835,6,0,3,0,1829,,,
18112302511675563,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Barra de Sonido Soundbar Pro 2.1 Antes: GS. 1.113.000❌ Ahora: GS. 953.000✅",32,"03/16/2026 05:19",https://www.instagram.com/stories/megaelectronicosparaguay/3854092069598601762,"Story do Instagram",,Total,2175,1907,5,0,1,0,1914,,,
18124089214575699,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Moledora de Alimentos Britânia 350watts  Antes: GS. 612.000❌ Ahora: GS. 524.000✅",33,"03/16/2026 05:23",https://www.instagram.com/stories/megaelectronicosparaguay/3854094071749628847,"Story do Instagram",,Total,2094,1860,7,0,1,2,1860,,,
18415408459120427,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",Respondaaaan,15,"03/16/2026 05:34",https://www.instagram.com/stories/megaelectronicosparaguay/3854099491654421546,"Story do Instagram",,Total,1867,1634,4,0,4,0,1739,,,
17937326343189051,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"03/16/2026 05:51",https://www.instagram.com/stories/megaelectronicosparaguay/3854108156105062160,"Story do Instagram",,Total,1989,1744,4,0,7,0,1743,,5,
18032114786604033,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","🍂 🍁",21,"03/16/2026 06:00",https://www.instagram.com/stories/megaelectronicosparaguay/3854112748641431918,"Story do Instagram",,Total,1836,1584,7,0,7,0,1701,,55,
17980427213978732,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","@megaeletronicosoficialpy  Lunes de interactuar con ustedes 💙",33,"03/16/2026 07:38",https://www.instagram.com/stories/megaelectronicosparaguay/3854161755895990789,"Story do Instagram",,Total,8329,6790,9,1,5,1,1706,,,
18569575870009462,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@megaeletronicosoficialpy,9,"03/16/2026 07:49",https://www.instagram.com/stories/megaelectronicosparaguay/3854167512041344060,"Story do Instagram",,Total,8118,6507,9,1,12,1,1728,,,
