"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,Navegação,"Toques em figurinhas","Cliques no link",Likes
18094336555698684,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quem dançar melhor, vai ganhar uma batedeira 😳 A plateia vota",15,"11/29/2025 09:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3776698278042768222,"Story do Instagram",,Total,5124,4674,12,3,2,10,0,4517,,
17970348485987617,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","E tem mais festa de 36 anos por aqui, mais ganhadores 🎉🥳",15,"11/29/2025 09:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3776694796745260963,"Story do Instagram",,Total,5175,4806,10,0,,9,1,4825,,
18086182798817334,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Nós fazemos aniversário, mas quem ganha é você 🥳🥳🎁",21,"11/29/2025 08:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3776657649053040181,"Story do Instagram",,Total,5147,4748,13,4,1,7,1,4679,,
18540837526044683,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Nossa roleta de brindes já vai começar, corre pra cá que ainda dá tempo 🏃‍♂️🔥 @megaelectronicosparaguay",7,"11/29/2025 06:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3776592392460813865,"Story do Instagram",,Total,4965,4518,7,0,,7,6,4250,,
18051838358657384,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Loja sempre com nossos clientes marcando presença!
Amamos vocês 😍🫶",13,"11/29/2025 05:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3776570445614101387,"Story do Instagram",,Total,5135,4695,7,2,,2,1,4677,,
17929592358148306,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Creme Corporal Hidratante Sol de Janeiro Brazilian Bum Bum Cream 75 ml U$ 23.00-R$ 125.58 Valor sujeito a alterações",12,"11/29/2025 04:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3776542224860428585,"Story do Instagram",,Total,4811,4480,5,1,,7,2,4600,,
18028047746775486,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Creme Corporal Hidratante Sol de Janeiro Bom Dia Bright Cream 240 ml U$ 45.00-R$ 245.70 Valor sujeito a alterações",8,"11/29/2025 04:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3776541912191809503,"Story do Instagram",,Total,4926,4561,6,0,,2,0,4698,,
18086509952476233,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esfoliante Corporal Sol de Janeiro Bum Bum Scrub 220 g U$ 40.00-R$ 218.40 Valor sujeito a alterações",12,"11/29/2025 04:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3776541678980123290,"Story do Instagram",,Total,5184,4671,9,7,,4,0,4860,,
18082301218889448,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Isso salva a vida das mulheres !! Acompanha comigo a nós próximos story 👉🏻",18,"11/29/2025 04:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3776541555919260787,"Story do Instagram",,Total,5336,4827,9,0,1,6,0,4970,,
18074737061236031,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Nossa história é você. Obrigado pela confiança! 
🎉 Venha celebrar com a gente!",21,"11/29/2025 04:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3776531330482929639,"Story do Instagram",,Total,5620,4969,19,1,2,7,5,5244,,
18047207447442815,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/29/2025 03:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3776510270043661389,"Story do Instagram",,Total,6401,5462,21,2,1,18,4,5869,,
18064426535159111,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O A10 Plus atinge 40 km/h com motor de 350W, suporta 150 kg e tem rodas de 10"". A bateria de 36V oferece até 25 km por carga e recarrega em 5 a 8 horas. Possui display LCD e luzes para uso seguro no dia a dia. Patinete Elétrico Audisat A10 Plus com Rodas de 10"" até 40 km h - Preto Vermelho U$ 315.00-R$ 1.719,90 Valor sujeito a alteração",20,"11/28/2025 05:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3775839996825591989,"Story do Instagram",,Total,6491,5667,7,3,,32,4,6363,,
17888485767260158,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O MR-3 é dobrável, tem Bluetooth, rodas de 8.5"" e chega a 25 km/h. Suporta 120 kg, possui display LCD, luz frontal e luz traseira. Prático e seguro para a mobilidade urbana. U$ 175.00-R$ 957.25 Patinete Elétrico Audisat Electric Scooter MR-3 com Rodas de 8.5"" até 25 km h - Cinza Preto  Valor sujeito a alteração",20,"11/28/2025 04:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3775836101038600561,"Story do Instagram",,Total,6717,5863,8,19,,8,2,6589,,
18549427918020776,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O A10 conta com motor de 350W, velocidade de até 35 km/h e suporta 120 kg. Tem rodas de 10”, display LCD, luz frontal e autonomia de até 45 km. Ideal para quem busca desempenho e eficiência. Patinete Elétrico Audisat A10 com Rodas de 10"" até 35 km h - Preto Vermelho  U$ 265.00-R$ 1,449.55 Valor sujeito a alteração",14,"11/28/2025 04:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3775832279415280033,"Story do Instagram",,Total,6869,5999,9,9,,4,1,6621,,
18086117551822161,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O Audisat M4 tem motor de 350W, chega a 32 km/h e suporta 150 kg. Sobe inclinações de até 20° e conta com rodas de 10"", display LCD e luzes frontal e traseira. A bateria 36V recarrega em 5 a 8 horas. Ideal para mobilidade rápida e prática U$ 315.00-R$ 1,723.05 Valor sujeito a alteração  Patinete Elétrico Audisat M4 com Rodas de 10"" até 32 km h - Preto Vermelho",20,"11/28/2025 04:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3775832126121885800,"Story do Instagram",,Total,7200,6100,7,12,,,1,7076,,
17947856864934959,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O HL12 chega a 32 km/h, percorre até 45 km e suporta 120 kg. Tem rodas de 12"", motor de 350W, cesta traseira, display LCD e luzes integradas. A bateria 36V recarrega em 6 a 8 horas, ideal para trajetos urbanos. U$ 299.00-R$ 1,635.53 Valor sujeito a alteração  Patinete Elétrico Audisat HL12 com Rodas de 12"" até 32 km h - Preto",20,"11/28/2025 04:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3775831959247283665,"Story do Instagram",,Total,7827,6243,9,11,,11,3,7636,,
18078185654469131,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 160.00-R$ 875.20 O triciclo Audisat Moto tem motor de 250W, velocidade de até 17 km/h e autonomia de 15 km. Suporta 90 kg, recarrega em 3 a 5 horas e conta com Bluetooth, alto-falantes, painel LED e luz frontal. Valor sujeito a alteração  Triciclo Elétrico Audisat Moto 8"" Bluetooth Speaker - Camouflaged Blue",18,"11/28/2025 04:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3775831782599980963,"Story do Instagram",,Total,8573,6894,17,15,,17,1,7667,,
18317651860223922,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,54,"11/27/2025 13:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3775379750094254250,"Story do Instagram",,Total,8413,6793,32,21,2,52,15,7490,,
18065711099421987,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Kit Sérum Facial Beauty of Joseon Hanbang Serum Discovery - 4 Peças Descubra o Beauty of Joseon Hanbang Serum Discovery Kit, um conjunto com 4 séruns faciais em miniatura (10ml) indicado para todos os tipos de pele. Inclui fórmulas com chá verde calmante, própolis iluminador, arroz com alfa-arbutina clareadora e ginseng rejuvenescedor. Perfeito para testar, combinar e escolher o tratamento ideal conforme suas necessidades, este kit potencializa hidratação, elasticidade e luminosidade na sua rotina de cuidados faciais. U$ 25.00-R$ 136.25 Valor sujeito a alterações",0,"11/27/2025 04:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3775088188705558077,"Story do Instagram",,Total,6507,5613,9,3,,32,1,6249,,
18086006171305138,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Máscara Facial Biodance Refreshing Sea Kelp Real Deep Mask - 4 Unidades U$ 15.00-R$ 81.75 Valores sujeito a alterações",9,"11/27/2025 04:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3775086868405781832,"Story do Instagram",,Total,6607,5673,10,0,,8,2,6349,,
18098073817796754,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,9,"11/27/2025 04:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3775085798950560510,"Story do Instagram",,Total,6738,5778,12,5,,2,1,6341,,
18082231376518043,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bálsamo Facial de Limpeza Banila Co Clean It Zero Cleansing Balm Original de 100 ml O bálsamo de limpeza Banila Co Clean It Zero Original remove impurezas e maquiagem resistente à prova d’água graças à tecnologia Zero Balance. Sua fórmula acalma, hidrata e protege a pele, deixando-a suave e fresca. Indicado para todos os tipos de pele, este bálsamo facial limpa profundamente sem ressecar ou irritar, sendo um passo essencial para uma rotina de limpeza eficaz e delicada. U$ 16.00-R$ 87.20 Valor sujeito a alterações",0,"11/27/2025 04:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3775084274354615286,"Story do Instagram",,Total,6699,5895,9,1,,3,0,6480,,
18072747695592286,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Creme Facial Hidratante Medicube Collagen Jelly de 110 ml U$ 25.00-R$ 136.25 Valor sujeito a alterações",8,"11/27/2025 04:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3775083055062039654,"Story do Instagram",,Total,6983,5979,11,4,1,2,0,6552,,
18145878652442231,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Almofadas Tônicas Medicube Zero Pore Pad 2.0 de 70 Unidades U$ 21.50-R$ 117.18 Valor sujeito a alterações",13,"11/27/2025 03:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3775081409082887868,"Story do Instagram",,Total,7348,6231,15,11,1,4,1,6930,,
17993615015849310,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os queridinhos da skincare coreana  Nos próximos story 👉🏻",20,"11/27/2025 03:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3775078108996119991,"Story do Instagram",,Total,8136,6749,16,8,2,30,2,7718,,
18428649958129278,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"11/26/2025 10:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3774562042771001174,"Story do Instagram",,Total,9530,7425,13,0,1,65,1,8760,,
18092942008924128,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,58,"11/26/2025 10:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3774544294884515384,"Story do Instagram",,Total,9392,7682,26,16,,26,4,8852,,
17932432572126215,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi 15C Dual SIM de 128GB 4GB RAM U$ 93.00 - R$ 511.50 preço sujeito a alteração  Tela 6,9” HD+ 120Hz com Gorilla Glass 3, ideal para imagens nítidas e vibrantes.
Traz o processador Helio G81 Ultra + GPU Mali-G52, garantindo velocidade e fluidez no dia a dia.
Perfeito para quem busca desempenho, proteção e uma experiência visual envolvente!",0,"11/26/2025 05:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3774410866012835354,"Story do Instagram",,Total,10203,8186,13,6,,33,8,9654,,
18081144446332248,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO X7 Pro NFC Dual SIM 256GB 8GB RAM  U$ 265.00 - R$ 1,457.50 preço sujeito a alteração  Tela 6,67” AMOLED 120Hz, câmera 50MP, processador Dimensity 8400 Ultra e bateria 6000 mAh. Potente, estiloso e super eficiente — feito pra quem quer performance de verdade!",0,"11/26/2025 05:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3774407847120565724,"Story do Instagram",,Total,10266,8463,15,20,,9,4,9611,,
18015109058802063,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO C85 NFC Dual SIM de 256B 8GB RAM U$ 110.00 - R$ 605.00 preço sujeito a alteração  Tela 6,9” Full HD+ 120Hz, 256GB + 8GB RAM, câmera 50MP e bateria 6.000 mAh com 33W. Vem com NFC e Helio G81 Ultra — potência, espaço e autonomia pra quem quer mais!",0,"11/26/2025 05:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3774405086429694561,"Story do Instagram",,Total,10217,8564,14,19,,9,3,9683,,
17986823189875957,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi 13X Dual SIM de 256GB 8GB RAM U$ 108.50 - R$ 596.75
 preço sujeito a alteração  Tela 6,79” Full HD+, câmera 108MP, processador Helio G91 Ultra e bateria 5.030 mAh com 33W. Potência, fotos incríveis e design moderno com IP53 — equilíbrio ideal pro dia a dia!",0,"11/26/2025 05:33",https://www.instagram.com/stories/megaeletronicosoficialpy/3774403994862066466,"Story do Instagram",,Total,10390,8612,12,13,,7,1,9830,,
18068243753373574,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi A5 Dual SIM de 64GB 3GB RAM  U$ 63.00 - R$ 346.50 preço sujeito a alteração  Tela 6,88” HD+, câmera 32MP, Android 15 e conectividade super rápida. Moderno, prático e acessível — perfeito pra quem quer um celular completo sem complicação!",0,"11/26/2025 05:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3774402056187644025,"Story do Instagram",,Total,11004,8730,11,7,,5,0,10423,,
17850719514597237,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi POCO C71 Dual SIM de 64GB 3GB RAM U$ 63.00 - R$ 346.50
 preço sujeito a alteração  Design moderno, tela 6,88” HD+ 120Hz, câmera 32MP, processador Octa-Core e bateria 5.200 mAh. Fluidez, boas fotos e autonomia num celular acessível e confiável!",0,"11/26/2025 05:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3774400953060508943,"Story do Instagram",,Total,12045,8945,14,25,1,17,1,11209,,
17928593124152603,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Celular Xiaomi Redmi Note 14 Dual SIM 128GB 6GB RAM  U$ 124.75 - R$ 686.13
 preço sujeito a alteração  Design moderno, tela 6,67” Full HD+ 120Hz, câmera de 108MP, processador Helio G99 Ultra e bateria de 5500 mAh. Potência, fotos top e diversão garantida!",0,"11/26/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3774399691757828956,"Story do Instagram",,Total,12076,9282,22,26,1,17,2,10786,,
17968454822978404,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vamos dar uma olhadinha em alguns? 
Modelos da Xiaomi que nunca saem de moda",13,"11/26/2025 05:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3774390239549823421,"Story do Instagram",,Total,11994,9970,39,5,1,42,5,10105,,
18069729050605083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Variedades de produtos é com Audisat  E com um valor incrivel !! 💥 💥",14,"11/25/2025 09:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3773788892798464283,"Story do Instagram",,Total,9756,8246,21,2,7,77,5,9042,,
18175858474367285,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 149.90-R$ 825.95 Speaker Audisat X300 Boombox 3.000 watts P.M.P.O com USB Bluetooth Micro SD  Valor sujeito a alterações",13,"11/25/2025 04:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3773661841961583855,"Story do Instagram",,Total,9283,8032,21,20,,37,3,8260,,
17977972865957087,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Audisat X1 Pro com ENC U$ 4.99-R$ 27.49 Valores sujeito a alterações",12,"11/25/2025 04:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3773659559647867347,"Story do Instagram",,Total,9092,8154,20,37,,6,3,8243,,
17975222276957107,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 9.90-R$ 54.55 Speaker Audisat X5 Power 10 watts P.M.P.O com Bluetooth  Valor sujeito a alterações",17,"11/25/2025 04:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3773658002990651689,"Story do Instagram",,Total,9286,8294,11,9,1,4,0,8874,,
18086242699992026,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Speaker Audisat X10 20 watts P.M.P.O com Bluetooth U$ 15.90-R$ 87.61  Valor sujeito a alterações",13,"11/25/2025 04:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3773656675594119626,"Story do Instagram",,Total,9606,8565,17,18,2,10,2,8688,,
17890833471380073,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A marca do momento por aqui  Acompanha nos próximos stories 👉🏻",12,"11/25/2025 04:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3773654804364110833,"Story do Instagram",,Total,10403,9069,19,0,,26,4,9178,,
17914906869229491,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"11/24/2025 11:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3773122454106506621,"Story do Instagram",,Total,10463,8540,15,7,2,43,4,8569,,
18181832932356676,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,9,"11/24/2025 11:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3773120416538794581,"Story do Instagram",,Total,10263,8817,18,6,2,16,1,8752,,
