"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,"Toques em figurinhas",Navegação,"Cliques no link"
18001537856859942,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/09/2026 06:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3849054146620680242,"Story do Instagram",,Total,6066,5466,14,0,2,13,0,4,5766,
18085428545225641,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/09/2026 06:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3849052164946213336,"Story do Instagram",,Total,6145,5650,20,0,,16,1,4,5925,
17865980763502915,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/09/2026 06:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3849048222594041384,"Story do Instagram",,Total,7463,6615,20,5,4,34,3,9,6507,
18080541746596217,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/08/2026 05:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3848306683278345544,"Story do Instagram",,Total,6319,5665,24,0,,66,2,,5923,
18088335731331333,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/07/2026 06:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3847641922458984980,"Story do Instagram",,Total,5505,4955,37,9,,40,2,46,4860,
17886130938450607,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/07/2026 06:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3847641809514741844,"Story do Instagram",,Total,5242,4829,40,1,,12,1,13,4887,
18190242844371468,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Amanhã, 08 de março É o dia internacional da mulher 🌸 💐",18,"03/07/2026 05:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3847614954686483416,"Story do Instagram",,Total,5210,4753,28,2,1,2,2,,4929,
17855504364587413,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Em homenagem a todas as mulheres ✨ ✨",12,"03/07/2026 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3847613912510972965,"Story do Instagram",,Total,5385,4896,16,2,,6,1,,5036,
18092613845044113,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/07/2026 04:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3847579697635486140,"Story do Instagram",,Total,5364,4954,22,1,1,11,1,17,5126,
18083530736612819,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/07/2026 04:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3847579645944906093,"Story do Instagram",,Total,5478,5100,16,4,,5,0,6,5171,
17991178424931986,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/07/2026 04:40",https://www.instagram.com/stories/megaeletronicosoficialpy/3847579618405077755,"Story do Instagram",,Total,6248,5648,23,2,4,33,2,4,5922,
18039373271535245,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Entre dois países, uma vista que impressiona todos os dias!🥰☀️",29,"02/28/2026 02:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3842442770946909728,"Story do Instagram",,Total,9355,7963,59,8,3,27,3,,7352,
17924158635255745,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/06/2026 06:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3846917149647040721,"Story do Instagram",,Total,5736,4969,20,13,2,5,1,,5580,
17962832957899080,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Feminino The Social Scent @thefashionista U$ 9.90-R$ 53.76 Valor sujeito a alteração",23,"03/06/2026 05:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3846875248097045978,"Story do Instagram",,Total,5524,4902,19,1,,8,2,,5336,
18081825890258382,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Elite Khazna Kohinoor EDP 100 ml U$ 14.25-R$ 77.38 Valor sujeito a alteração",27,"03/06/2026 05:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3846873345107774769,"Story do Instagram",,Total,5698,5026,16,5,,1,2,,5461,
18097691200934515,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Perfume Risala Blue Bomb Extreme U$ 8.75-R$ 47.51 Valor sujeito a alteração",23,"03/06/2026 05:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3846871756859064398,"Story do Instagram",,Total,6005,5279,16,8,,8,2,,5573,
17843791761695937,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Alerta de perfume barato! 
Promoção rolando com até 75% OFF 😱🔥",30,"03/06/2026 04:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3846863242874934471,"Story do Instagram",,Total,6563,5637,33,11,5,40,3,,5896,
18111131584754527,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,42,"03/05/2026 11:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3846321320351577890,"Story do Instagram",,Total,5662,4795,31,4,1,38,0,103,5352,
18028979987627611,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/05/2026 10:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3846315739477832530,"Story do Instagram",,Total,5716,5037,13,0,,6,0,,5513,
17991784343766584,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/05/2026 10:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3846294458325886323,"Story do Instagram",,Total,5992,5158,13,0,1,10,2,,5843,
18124201693585281,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,57,"03/05/2026 10:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3846291163968561691,"Story do Instagram",,Total,6190,5424,24,2,3,9,2,,5743,
17976887064002137,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",🔥🔥🔥,7,"03/05/2026 05:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3846156246337016107,"Story do Instagram",,Total,6862,5991,20,4,1,42,1,,6465,209
18137484436500341,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/05/2026 05:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3846154185188903763,"Story do Instagram",,Total,6749,6084,18,0,2,8,3,,6609,
17953821567065552,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Samsung Galaxy S26 Ultra U$ 1,240.00-R$ 6,671.20 Valor sujeito a alteração",31,"03/05/2026 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3846153039883907021,"Story do Instagram",,Total,7036,6304,30,29,,5,3,,6667,
18211905322319363,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","POV: O Galaxy S26 Ultra chegou e estamos no modo…",21,"03/05/2026 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3846151131156802653,"Story do Instagram",,Total,7166,6465,18,6,,8,2,,6591,
18072530450407700,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Samsung Galaxy S26+ U$ 1,005.00-R$ 5,406.90 Valor sujeito a alteração",22,"03/05/2026 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3846128709321972168,"Story do Instagram",,Total,7679,6739,18,11,,13,2,,7283,
18039011360547084,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Samsung Galaxy S26 U$ 820.00-R$ 4,411.60 Valor sujeito a alteração",36,"03/05/2026 04:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3846127331484753841,"Story do Instagram",,Total,7994,6913,30,25,3,16,0,,7489,
18172090174391690,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/05/2026 04:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3846124309748711741,"Story do Instagram",,Total,8617,7323,38,11,2,21,7,10,7861,
18168723463396303,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,49,"03/04/2026 17:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3845804111866966375,"Story do Instagram",,Total,10575,8749,49,67,2,54,10,,9064,
18112823986732499,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/04/2026 07:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3845499557287902306,"Story do Instagram",,Total,8611,7262,22,41,2,53,2,59,7813,
17971993772852006,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/04/2026 07:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3845499500153083860,"Story do Instagram",,Total,8679,7418,24,31,3,10,1,16,8214,
18096534857003732,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/04/2026 07:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3845499439377644029,"Story do Instagram",,Total,9088,7607,33,36,3,15,6,12,8392,
18345719338230968,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Time em ação, Loja a todo vapor🚀",23,"03/04/2026 04:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3845404287858445440,"Story do Instagram",,Total,8749,7079,14,1,1,22,1,,8488,
18111013408663256,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","iPhone 16 A3287 Nano + eSIM 256GB 8GB RAM U$ 800.00-R$ 4,312.00 Valor sujeito a alteração",21,"03/04/2026 04:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3845401054486309249,"Story do Instagram",,Total,9338,7368,25,43,2,13,9,,8520,
18068972057247242,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","iPhone XS Max A1921 Nano SIM + eSIM 512GB U$ 349.90-R$ 1,885.96 Valor sujeto a alteração",26,"03/04/2026 04:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3845397181138798822,"Story do Instagram",,Total,9242,7560,29,7,2,17,6,,8353,
18151354660394158,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 10:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3844869366836470111,"Story do Instagram",,Total,7073,5603,10,3,2,27,6,,6391,
18174092752383788,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","¡Lançamento da Xiaomi! Você é team Pro o team Pro Max ? ⌛️ ⌛️",41,"03/03/2026 10:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3844866698042761640,"Story do Instagram",,Total,6853,5900,33,6,1,18,2,,6335,
17976004413003107,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quer facilitar o processo para ver as promoções?",22,"03/03/2026 09:35",https://www.instagram.com/stories/megaeletronicosoficialpy/3844828779789782576,"Story do Instagram",,Total,6968,5853,11,7,,14,1,,6368,367
18102896623896291,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tônico Facial Dr.Jart+ Ceramidin Skin Barrier de 150 ml Antes U$ 31.00 
Agora U$ 15.50",15,"03/03/2026 09:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3844826970870344386,"Story do Instagram",,Total,6584,5845,11,1,,14,2,,6357,
17951923677098910,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tônico Facial de Limpeza ACWELL Licorice pH Balancing Cleansing Toner de 150 ml Antes U$ 15.00 
Agora U$ 7.50",21,"03/03/2026 09:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3844826299572022195,"Story do Instagram",,Total,6861,5968,19,5,1,14,0,,6542,
18013360817670522,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tônico Facial Anua 
Antes $20.00 
Agora $11.99",12,"03/03/2026 07:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3844762213291253992,"Story do Instagram",,Total,7171,6002,16,18,,37,1,,6676,
17917510398122487,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de ouvido Moto Buds - Motorola  Antes $24,90
Agora $9,90",12,"03/03/2026 06:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3844741194467876877,"Story do Instagram",,Total,7411,6116,17,17,,24,1,,6815,
18039269537549614,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Antes $26,00
Agora $19,90 Outdoor Câmera AW200 XIAOMI",12,"03/03/2026 06:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3844735064920364656,"Story do Instagram",,Total,7592,6217,18,11,2,9,2,,6930,
18094960334318231,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Wireless Keyboard  Mouse Combo - 4life Antes $18,00
Agora $10,90",14,"03/03/2026 06:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3844732653019456192,"Story do Instagram",,Total,7602,6343,23,13,1,12,2,,6938,
18121171348598155,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,12,"03/03/2026 04:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3844682723823256057,"Story do Instagram",,Total,7287,6223,25,1,1,21,2,,6673,
18558664213010347,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 04:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3844678769995492204,"Story do Instagram",,Total,7312,6308,19,5,,9,1,4,6880,
18039415775540054,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 04:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3844678633739337099,"Story do Instagram",,Total,7326,6411,32,26,,10,2,8,7047,
18078316436591149,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 04:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3844678536582528080,"Story do Instagram",,Total,7384,6567,24,5,1,9,1,10,6865,
18082182035253190,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 04:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3844678290007772203,"Story do Instagram",,Total,7893,6819,25,3,,19,0,19,7318,
18107058358831684,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/03/2026 04:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3844677446113807617,"Story do Instagram",,Total,8498,7208,16,7,2,32,2,70,7737,
17955352791077256,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/02/2026 11:38",https://www.instagram.com/stories/megaeletronicosoficialpy/3844166098900600465,"Story do Instagram",,Total,7479,6381,24,4,,50,5,14,6945,
18102940837854691,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,44,"03/02/2026 07:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3844042066670751541,"Story do Instagram",,Total,6823,5917,20,0,3,28,3,,6496,
18066733181639954,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,36,"03/02/2026 07:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3844041569268234996,"Story do Instagram",,Total,7011,6025,18,2,,5,0,,6720,
18187439170361480,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,53,"03/02/2026 07:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3844040514551796726,"Story do Instagram",,Total,8157,6153,22,13,3,19,4,,7259,1118
17908234467181244,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,32,"03/02/2026 07:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3844038825220358126,"Story do Instagram",,Total,7144,6279,17,8,,5,4,,6511,
18057197432414201,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,42,"03/02/2026 07:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3844037284417625235,"Story do Instagram",,Total,7365,6409,19,3,1,13,4,,6876,
18087788341908640,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,22,"03/02/2026 07:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3844035790943405240,"Story do Instagram",,Total,7499,6546,22,10,,4,4,,6819,
17884249371455075,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,28,"03/02/2026 07:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3844033634098084113,"Story do Instagram",,Total,7580,6546,22,20,,10,1,,6946,
17905547736204197,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,23,"03/02/2026 07:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3844032945351360533,"Story do Instagram",,Total,7816,6696,19,1,,7,6,,7234,
18105077551843332,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",@megaelectronicosparaguay,12,"03/02/2026 06:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3844023745128768718,"Story do Instagram",,Total,10714,8353,18,1,1,6,0,,7831,
17971997739006850,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🤣🤣🤣🤣 @megaelectronicosparaguay",16,"03/02/2026 06:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3844022194217775637,"Story do Instagram",,Total,10707,8484,21,3,,6,0,,7420,
17993829263922358,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,29,"03/02/2026 05:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3843980073490285032,"Story do Instagram",,Total,7882,6772,30,1,1,18,0,,7545,
18351791437235853,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/02/2026 04:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3843957576208317202,"Story do Instagram",,Total,8007,6928,24,3,,17,3,11,7706,
18075394715440306,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/02/2026 04:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3843943526103599713,"Story do Instagram",,Total,8068,7099,12,0,,13,1,,7933,
18082295756583810,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Passando pra dar bom dia e bater um papo rapidinho com vocês 🤩",57,"03/02/2026 04:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3843940916483147622,"Story do Instagram",,Total,8365,7332,33,3,2,17,7,,8068,
18076465532374614,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A loja tá ON e cheia de ofertas! 🥳🥰",24,"03/02/2026 04:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3843937820063424765,"Story do Instagram",,Total,9398,8010,52,5,2,37,5,,8713,
18095633911990569,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/01/2026 07:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3843306235861506016,"Story do Instagram",,Total,10531,8742,16,2,2,82,3,,9785,
18592419853027664,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,48,"03/01/2026 07:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3843304668013908522,"Story do Instagram",,Total,10704,9349,43,60,1,43,4,,9988,
18085130107968446,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,41,"02/28/2026 21:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3843008791164266559,"Story do Instagram",,Total,10347,9046,15,1,4,62,2,126,9696,
18135471850450290,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",🤩🤩👏🏻,0,"02/28/2026 07:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3842576707908400998,"Story do Instagram",,Total,6099,5255,16,4,1,35,0,129,5829,
18167221657404883,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 06:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3842570521477759314,"Story do Instagram",,Total,5889,5303,14,4,,5,1,,5715,
18396753418147925,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 06:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3842570430796904247,"Story do Instagram",,Total,6076,5351,20,4,,1,1,,5877,
18088586189330854,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 06:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3842570401076025311,"Story do Instagram",,Total,6527,5413,17,5,,1,1,,6274,
17984746889952068,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 06:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3842570350903800315,"Story do Instagram",,Total,6564,5514,23,12,,2,0,,6129,
18108465016692724,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Receber esse carinho de vocês não tem preço! 🙏🥰❤️",16,"02/28/2026 06:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3842561995900556601,"Story do Instagram",,Total,6606,5844,35,3,1,3,2,,5743,
17980576580972116,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",🎉🥳🥳🎉,26,"02/28/2026 06:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3842559045828466265,"Story do Instagram",,Total,6104,5544,22,2,,4,1,,5922,
18313833172248008,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 06:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3842554462158836742,"Story do Instagram",,Total,6201,5611,24,2,,4,1,28,6042,
18240935725306323,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Vem ver isso pessoalmente porque o story não mostra tudo!! 🔥🔥",38,"02/28/2026 06:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3842551656580483845,"Story do Instagram",,Total,6291,5733,18,1,,5,1,,6138,
17883905223460094,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Loja On por aqui !!🔥",11,"02/28/2026 05:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3842529516158275825,"Story do Instagram",,Total,6360,5813,18,1,,12,2,,5849,
17987991929929321,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,7,"02/28/2026 05:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3842521368412412059,"Story do Instagram",,Total,8456,7564,19,1,,8,1,,5843,
18112349368655934,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 05:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3842517764523799799,"Story do Instagram",,Total,6512,6105,29,0,,9,3,2,6294,
18075896693378855,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"02/28/2026 04:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3842511113683073650,"Story do Instagram",,Total,6913,6347,35,2,,13,1,6,6396,
18040296626766785,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,60,"02/28/2026 03:09",https://www.instagram.com/stories/megaeletronicosoficialpy/3842460368275368154,"Story do Instagram",,Total,7191,6396,50,2,,18,3,,6678,
